4K8K,#genre#
【电视剧】玲珑狼心,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736887
【电视剧】玲珑狼心,https://live.metshop.top/yy/1382736887

精选电影,#genre#      

【电影】精选,rtsp://115.153.233.154/PLTV/88888888/224/3221227005/86441212.smil

【电影】光影,rtsp://115.153.233.154/PLTV/88888888/224/3221227013/86502094.smil

【电影】星影,rtsp://115.153.233.154/PLTV/88888888/224/3221227042/86502073.smil

【电影】赛车,https://live.metshop.top/huya/11279247
【电影】赛车,http://43.128.40.42:198/虎牙直播/huya.php?id=11279247
【电影】赛车,http://hls.ye23.vip/wl/huya2205.php?id=11279247
【电影】赛车,http://43.138.170.29:35455/huya/11279247
【电影】赛车,https://epg.112114.xyz/huya/11279247
【电影】赛车,https://www.goodiptv.club/huya/11279247

【电影】推荐,https://live.metshop.top/huya/11602041
【电影】推荐,http://43.128.40.42:198/虎牙直播/huya.php?id=11602041
【电影】推荐,http://hls.ye23.vip/wl/huya2205.php?id=11602041
【电影】推荐,http://43.138.170.29:35455/huya/11602041
【电影】推荐,https://epg.112114.xyz/huya/11602041
【电影】推荐,https://www.goodiptv.club/huya/11602041

【电影】热血,https://live.metshop.top/huya/11352934
【电影】热血,http://hls.ye23.vip/wl/huya2205.php?id=11352934
【电影】热血,https://epg.112114.xyz/huya/11352934
【电影】热血,http://43.128.40.42:198/虎牙直播/huya.php?id=11352934
【电影】热血,http://43.138.170.29:35455/huya/11352934
【电影】热血,https://www.goodiptv.club/huya/11352934

【电影】盗墓,https://live.metshop.top/huya/21059552
【电影】盗墓,http://hls.ye23.vip/wl/huya2205.php?id=21059552
【电影】盗墓,https://epg.112114.xyz/huya/21059552
【电影】盗墓,http://43.128.40.42:198/虎牙直播/huya.php?id=21059552
【电影】盗墓,http://43.138.170.29:35455/huya/21059552
【电影】盗墓,https://www.goodiptv.club/huya/21059552

【电影】贺岁,https://live.metshop.top/huya/11601971
【电影】贺岁,http://hls.ye23.vip/wl/huya2205.php?id=11601971
【电影】贺岁,https://epg.112114.xyz/huya/11601971
【电影】贺岁,http://43.128.40.42:198/虎牙直播/huya.php?id=11601971
【电影】贺岁,http://43.138.170.29:35455/huya/11601971
【电影】贺岁,https://www.goodiptv.club/huya/11601971

【电影】国产,https://live.metshop.top/huya/11352973
【电影】国产,http://hls.ye23.vip/wl/huya2205.php?id=11352973
【电影】国产,https://epg.112114.xyz/huya/11352973
【电影】国产,http://43.128.40.42:198/虎牙直播/huya.php?id=11352973
【电影】国产,http://43.138.170.29:35455/huya/11352973
【电影】国产,https://www.goodiptv.club/huya/11352973

【电影】看电影,http://mmitv.top/pltv/yy.php?id=24407222
【电影】看电影,http://43.138.170.29:35455/yy/24407222
【电影】看电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24407222
【电影】看电影,https://live.metshop.top/yy/24407222

【电影】八点档,https://live.metshop.top/huya/880261
【电影】八点档,http://hls.ye23.vip/wl/huya2205.php?id=880261
【电影】八点档,https://epg.112114.xyz/huya/880261
【电影】八点档,http://43.128.40.42:198/虎牙直播/huya.php?id=880261
【电影】八点档,http://43.138.170.29:35455/huya/880261
【电影】八点档,https://www.goodiptv.club/huya/880261

【电影】贺岁片,https://live.metshop.top/huya/11601986
【电影】贺岁片,http://43.128.40.42:198/虎牙直播/huya.php?id=11601986
【电影】贺岁片,http://hls.ye23.vip/wl/huya2205.php?id=11601986
【电影】贺岁片,http://43.138.170.29:35455/huya/11601986
【电影】贺岁片,https://epg.112114.xyz/huya/11601986
【电影】贺岁片,https://www.goodiptv.club/huya/11601986

【电影】黑帮片,https://live.metshop.top/huya/11336719
【电影】黑帮片,http://hls.ye23.vip/wl/huya2205.php?id=11336719
【电影】黑帮片,https://epg.112114.xyz/huya/11336719
【电影】黑帮片,http://43.128.40.42:198/虎牙直播/huya.php?id=11336719
【电影】黑帮片,http://43.138.170.29:35455/huya/11336719
【电影】黑帮片,https://www.goodiptv.club/huya/11336719

【电影】犯罪片,https://live.metshop.top/huya/11352974
【电影】犯罪片,http://hls.ye23.vip/wl/huya2205.php?id=11352974
【电影】犯罪片,https://epg.112114.xyz/huya/11352974
【电影】犯罪片,http://43.128.40.42:198/虎牙直播/huya.php?id=11352974
【电影】犯罪片,http://43.138.170.29:35455/huya/11352974
【电影】犯罪片,https://www.goodiptv.club/huya/11352974

【电影】华语电影,http://epg.112114.xyz/douyu/8465358
【电影】华语电影,https://www.goodiptv.club/douyu/8465358
【电影】华语电影,https://live.metshop.top/douyu/8465358
【电影】华语电影,http://43.138.170.29:35455/douyu/8465358

【电影】亚洲影院,http://[2409:8087:7001:20:1000::95]:6610/000000001000/5841816227539527643/index.m3u8?channel-id=wasusyt&Contentid=5841816227539527643&livemode=1&stbId=3

【电影】欧美影院,http://[2409:8087:7001:20:1000::95]:6610/000000001000/7185203501769528108/index.m3u8?channel-id=wasusyt&Contentid=7185203501769528108&livemode=1&stbId=3

【电影】经典怀旧,http://epg.112114.xyz/douyu/7822994
【电影】经典怀旧,https://www.goodiptv.club/douyu/7822994
【电影】经典怀旧,https://live.metshop.top/douyu/7822994
【电影】经典怀旧,http://43.138.170.29:35455/douyu/7822994

【电影】国产影片,http://epg.112114.xyz/douyu/5423
【电影】国产影片,https://www.goodiptv.club/douyu/5423
【电影】国产影片,https://live.metshop.top/douyu/5423
【电影】国产影片,http://43.138.170.29:35455/douyu/5423

【电影】韩国影片,https://epg.112114.xyz/huya/11352906
【电影】韩国影片,http://hls.ye23.vip/wl/huya2205.php?id=11352906
【电影】韩国影片,https://live.metshop.top/huya/11352906
【电影】韩国影片,http://43.128.40.42:198/虎牙直播/huya.php?id=11352906
【电影】韩国影片,http://43.138.170.29:35455/huya/11352906
【电影】韩国影片,https://www.goodiptv.club/huya/11352906

【电影】贝爷电影,http://epg.112114.xyz/douyu/36337
【电影】贝爷电影,https://www.goodiptv.club/douyu/36337
【电影】贝爷电影,https://live.metshop.top/douyu/36337
【电影】贝爷电影,http://43.138.170.29:35455/douyu/36337

【电影】译制电影,http://epg.112114.xyz/douyu/2436390
【电影】译制电影,https://www.goodiptv.club/douyu/2436390
【电影】译制电影,https://live.metshop.top/douyu/2436390
【电影】译制电影,http://43.138.170.29:35455/douyu/2436390

【电影】鱼宝好困,http://epg.112114.xyz/douyu/1165374
【电影】鱼宝好困,https://www.goodiptv.club/douyu/1165374
【电影】鱼宝好困,https://live.metshop.top/douyu/1165374
【电影】鱼宝好困,http://43.138.170.29:35455/douyu/1165374

【电影】麓山迷踪,http://epg.112114.xyz/douyu/4505431
【电影】麓山迷踪,https://www.goodiptv.club/douyu/4505431
【电影】麓山迷踪,https://live.metshop.top/douyu/4505431
【电影】麓山迷踪,http://43.138.170.29:35455/douyu/4505431

【电影】邦德影院,http://epg.112114.xyz/douyu/9292499
【电影】邦德影院,https://www.goodiptv.club/douyu/9292499
【电影】邦德影院,https://live.metshop.top/douyu/9292499
【电影】邦德影院,http://43.138.170.29:35455/douyu/9292499

【电影】特辑影院,http://epg.112114.xyz/douyu/3637778
【电影】特辑影院,https://www.goodiptv.club/douyu/3637778
【电影】特辑影院,https://live.metshop.top/douyu/3637778
【电影】特辑影院,http://43.138.170.29:35455/douyu/3637778

【电影】宇哥电影,http://epg.112114.xyz/douyu/413573
【电影】宇哥电影,https://www.goodiptv.club/douyu/413573
【电影】宇哥电影,https://live.metshop.top/douyu/413573
【电影】宇哥电影,http://43.138.170.29:35455/douyu/413573

【电影】不挤影院,https://live.metshop.top/huya/11352897
【电影】不挤影院,http://hls.ye23.vip/wl/huya2205.php?id=11352897
【电影】不挤影院,https://epg.112114.xyz/huya/11352897
【电影】不挤影院,http://43.128.40.42:198/虎牙直播/huya.php?id=11352897
【电影】不挤影院,http://43.138.170.29:35455/huya/11352897
【电影】不挤影院,https://www.goodiptv.club/huya/11352897

【电影】国产悬疑,https://live.metshop.top/huya/11342395
【电影】国产悬疑,http://hls.ye23.vip/wl/huya2205.php?id=11342395
【电影】国产悬疑,https://epg.112114.xyz/huya/11342395
【电影】国产悬疑,http://43.128.40.42:198/虎牙直播/huya.php?id=11342395
【电影】国产悬疑,http://43.138.170.29:35455/huya/11342395
【电影】国产悬疑,https://www.goodiptv.club/huya/11342395

【电影】快意江湖,https://live.metshop.top/huya/11342435
【电影】快意江湖,http://hls.ye23.vip/wl/huya2205.php?id=11342435
【电影】快意江湖,https://epg.112114.xyz/huya/11342435
【电影】快意江湖,http://43.128.40.42:198/虎牙直播/huya.php?id=11342435
【电影】快意江湖,http://43.138.170.29:35455/huya/11342435
【电影】快意江湖,https://www.goodiptv.club/huya/11342435

【电影】黑帮斗争,https://live.metshop.top/huya/11342419
【电影】黑帮斗争,https://epg.112114.xyz/huya/11342419
【电影】黑帮斗争,http://43.128.40.42:198/虎牙直播/huya.php?id=11342419
【电影】黑帮斗争,http://43.138.170.29:35455/huya/11342419
【电影】黑帮斗争,https://www.goodiptv.club/huya/11342419
【电影】黑帮斗争,http://hls.ye23.vip/wl/huya2205.php?id=11342419

【电影】古墓系列,https://live.metshop.top/huya/11352913
【电影】古墓系列,http://hls.ye23.vip/wl/huya2205.php?id=11352913
【电影】古墓系列,http://43.138.170.29:35455/huya/11352913
【电影】古墓系列,https://www.goodiptv.club/huya/11352913
【电影】古墓系列,https://epg.112114.xyz/huya/11352913
【电影】古墓系列,http://43.128.40.42:198/虎牙直播/huya.php?id=11352913

【电影】镖行天下,https://live.metshop.top/huya/11352969
【电影】镖行天下,http://43.128.40.42:198/虎牙直播/huya.php?id=11352969
【电影】镖行天下,http://hls.ye23.vip/wl/huya2205.php?id=11352969
【电影】镖行天下,http://43.138.170.29:35455/huya/11352969
【电影】镖行天下,https://epg.112114.xyz/huya/11352969
【电影】镖行天下,https://www.goodiptv.club/huya/11352969

【电影】蘑菇影厅,https://live.metshop.top/huya/11601981
【电影】蘑菇影厅,http://hls.ye23.vip/wl/huya2205.php?id=11601981
【电影】蘑菇影厅,https://epg.112114.xyz/huya/11601981
【电影】蘑菇影厅,http://43.128.40.42:198/虎牙直播/huya.php?id=11601981
【电影】蘑菇影厅,http://43.138.170.29:35455/huya/11601981
【电影】蘑菇影厅,https://www.goodiptv.club/huya/11601981

【电影】欧美电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24923327
【电影】欧美电影,http://mmitv.top/pltv/yy.php?id=24923327
【电影】欧美电影,https://live.metshop.top/yy/24923327
【电影】欧美电影,http://43.138.170.29:35455/yy/24923327

【电影】经典电影,rtsp://115.153.233.154/PLTV/88888888/224/3221227010/86440860.smil

【电影】经典影片,http://epg.112114.xyz/huya/11279251
【电影】经典影片,http://hls.ye23.vip/wl/huya2205.php?id=11279251
【电影】经典影片,https://live.metshop.top/huya/11279251
【电影】经典影片,http://43.128.40.42:198/虎牙直播/huya.php?id=11279251
【电影】经典影片,http://43.138.170.29:35455/huya/11279251
【电影】经典影片,https://www.goodiptv.club/huya/11279251

【电影】精彩大片,https://epg.112114.xyz/huya/21059585
【电影】精彩大片,http://hls.ye23.vip/wl/huya2205.php?id=21059585
【电影】精彩大片,https://live.metshop.top/huya/21059585
【电影】精彩大片,http://43.128.40.42:198/虎牙直播/huya.php?id=21059585
【电影】精彩大片,http://43.138.170.29:35455/huya/21059585
【电影】精彩大片,https://www.goodiptv.club/huya/21059585

【电影】形象电影,http://mmitv.top/pltv/yy.php?id=1458819360
【电影】形象电影,http://43.138.170.29:35455/yy/1458819360
【电影】形象电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1458819360
【电影】形象电影,https://live.metshop.top/yy/1458819360

【电影】神话古装,http://mmitv.top/pltv/yy.php?id=1382736910
【电影】神话古装,http://43.138.170.29:35455/yy/1382736910
【电影】神话古装,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736910
【电影】神话古装,https://live.metshop.top/yy/1382736910

【电影】华语系列,http://mmitv.top/pltv/yy.php?id=1354888726      
【电影】华语系列,http://43.138.170.29:35455/yy/1354888726
【电影】华语系列,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354888726      
【电影】华语系列,https://live.metshop.top/yy/1354888726

【电影】超炫特效,http://mmitv.top/pltv/yy.php?id=37988782      
【电影】超炫特效,http://43.138.170.29:35455/yy/37988782
【电影】超炫特效,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=37988782      
【电影】超炫特效,https://live.metshop.top/yy/37988782

【电影】小敏影院,http://mmitv.top/pltv/yy.php?id=1382736890      
【电影】小敏影院,http://43.138.170.29:35455/yy/1382736890
【电影】小敏影院,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736890      
【电影】小敏影院,https://live.metshop.top/yy/1382736890

【电影】经典影视剧,http://mmitv.top/pltv/yy.php?id=1354926671      
【电影】经典影视剧,http://43.138.170.29:35455/yy/1354926671
【电影】经典影视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354926671      
【电影】经典影视剧,https://live.metshop.top/yy/1354926671

【电影】热血中国心,http://43.138.170.29:35455/huya/11352905      
【电影】热血中国心,http://hls.ye23.vip/wl/huya2205.php?id=11352905
【电影】热血中国心,https://epg.112114.xyz/huya/11352905      
【电影】热血中国心,http://43.128.40.42:198/虎牙直播/huya.php?id=11352905
【电影】热血中国心,https://live.metshop.top/huya/11352905      
【电影】热血中国心,https://www.goodiptv.club/huya/11352905

【电影】特种兵归来,http://mmitv.top/pltv/yy.php?id=1382735581     
【电影】特种兵归来,http://43.138.170.29:35455/yy/1382735581
【电影】特种兵归来,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382735581     
【电影】特种兵归来,https://live.metshop.top/yy/1382735581

【电影】怀旧好电影,http://mmitv.top/pltv/yy.php?id=1382627144      
【电影】怀旧好电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382627144    
【电影】怀旧好电影,https://live.metshop.top/yy/1382627144     
【电影】怀旧好电影,http://43.138.170.29:35455/yy/1382735581

【电影】国内侦探片,http://mmitv.top/pltv/yy.php?id=1382736820     
【电影】国内侦探片,http://43.138.170.29:35455/yy/1382736820
【电影】国内侦探片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736820   
【电影】国内侦探片,https://live.metshop.top/yy/1382736820

【电影】4k超清经典,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353312849   
【电影】4k超清经典,http://mmitv.top/pltv/yy.php?id=1353312849    
【电影】4k超清经典,https://live.metshop.top/yy/1353312849     
【电影】4k超清经典,http://43.138.170.29:35455/yy/1353312849

【电影】岳云鹏宋小宝,http://mmitv.top/pltv/yy.php?id=1354926612    
【电影】岳云鹏宋小宝,http://43.138.170.29:35455/yy/1354926612
【电影】岳云鹏宋小宝,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354926612    
【电影】岳云鹏宋小宝,https://live.metshop.top/yy/1354926612

【电影】经典大片合集,http://mmitv.top/pltv/yy.php?id=1382749895  
【电影】经典大片合集,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382749895    
【电影】经典大片合集,https://live.metshop.top/yy/1382749895     
【电影】经典大片合集,http://43.138.170.29:35455/yy/1382749895

【电影】经典华语电影,http://mmitv.top/pltv/yy.php?id=1382736902    
【电影】经典华语电影,http://43.138.170.29:35455/yy/1382736902
【电影】经典华语电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736902   
【电影】经典华语电影,https://live.metshop.top/yy/1382736902

【电影】经典电影轮播,http://mmitv.top/pltv/yy.php?id=1354930961    
【电影】经典电影轮播,http://43.138.170.29:35455/yy/1354930961
【电影】经典电影轮播,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930961   
【电影】经典电影轮播,https://live.metshop.top/yy/1354930961

【电影】国产大片电影,http://mmitv.top/pltv/yy.php?id=1354926655    
【电影】国产大片电影,http://43.138.170.29:35455/yy/1354926655
【电影】国产大片电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354926655   
【电影】国产大片电影,https://live.metshop.top/yy/1354926655

【电影】国外高分大片,http://mmitv.top/pltv/yy.php?id=1382736867     
【电影】国外高分大片,http://43.138.170.29:35455/yy/1382736867
【电影】国外高分大片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736867  
【电影】国外高分大片,https://live.metshop.top/yy/1382736867

【电影】热血抗日电影,http://mmitv.top/pltv/yy.php?id=1382749907     
